"","alcohol_by_volume"
"2432",28.3867976245504
"2433",36.8410385621798
"2434",19.0116223362318
"2435",40.798987684869
"2436",40.8137403969578
"2437",38.417272386055
"2438",37.39757571291
"2439",17.1150133962909
"2440",11.4964366370944
"2441",16.2757425753353
"2442",17.6374932514231
"2443",70.6774682635941
"2444",40.3034170730546
"2445",44.1438789064866
"2446",51.3792912210227
"2447",14.3621728531596
"2448",34.465089109029
"2449",13.3606196152983
"2450",33.7548169368138
"2451",15.899273698098
"2452",75.5402814205235
"2453",32.077464517632
"2454",35.6046208041448
"2455",16.7742321153591
"2456",32.5983953342184
"2457",19.1282788808716
"2458",40.4294918074232
"2459",66.1114521162907
"2460",37.0614362792246
"2461",45.9051025251736
"2462",16.0996223800884
"2463",29.3898300638424
"2464",60.7244489978892
"2465",18.5127848592736
"2466",16.722331677111
"2467",16.3413971919414
"2468",37.8173645526301
"2469",42.8426586643531
"2470",14.3945859036574
"2471",49.6947827677036
"2472",39.5459614868493
"2473",16.5565033132804
"2474",14.367620437802
"2475",16.590629241196
"2476",17.3752023196992
"2477",15.6970584742342
"2478",12.0220888554199
"2479",49.7880041204726
"2480",37.3108605645427
"2481",17.0707415048359
"2482",31.4155012534868
"2483",15.0055497786316
"2484",36.2358632753721
"2485",45.5237395512069
"2486",29.5701284207136
"2487",66.0767311735163
"2488",17.0544698162564
"2489",18.6831295144259
"2490",14.8012848516058
"2491",39.1539825944163
"2492",19.746272390246
"2493",35.7894092047269
"2494",17.5795380873628
"2495",35.8871027942607
"2496",19.5141999706183
"2497",37.3081379464098
"2498",30.401887908188
"2499",17.1436733794932
"2500",16.0354681085787
"2501",27.7875237197243
"2502",16.4187444092305
"2503",16.965624266346
"2504",38.2514563759553
"2505",45.1735079921606
"2506",17.9113127915618
"2507",14.025797474185
"2508",37.2978108194161
"2509",36.0649714687812
"2510",39.5252753760844
"2511",14.8965602736704
"2512",36.7245793785873
"2513",16.9897412590819
"2514",35.0051548090027
"2515",17.4163404713893
"2516",15.5356423103168
"2517",18.5408347297548
"2518",17.7619307460814
"2519",17.695721173853
"2520",19.9505324807964
"2521",16.9747140039471
"2522",34.8754724435517
"2523",46.2127357832931
"2524",27.3897128832661
"2525",18.8839897160725
"2526",45.4952802255295
"2527",47.3045367525283
"2528",39.7933926852192
"2529",14.1187868527465
"2530",36.1374423991571
"2531",15.3153995564236
"2532",84.7819387839316
"2533",14.1506822254457
"2534",39.8522041574134
"2535",35.0295725328963
"2536",44.8459099629103
"2537",36.5243522885681
"2538",13.2616772802977
"2539",17.9772797363696
"2540",14.7089768689007
"2541",61.7760844874157
"2542",15.7620407401532
"2543",15.0974583410405
"2544",18.4211588425305
"2545",13.1741369920651
"2546",16.6306475050595
"2547",17.865743460886
"2548",33.8741337065783
"2549",15.9805696032348
"2550",17.1769939578608
"2551",31.5931036042311
"2552",42.5274955367144
"2553",69.0620537355262
"2554",19.8746644520789
"2555",45.0282917682623
"2556",18.2152879041937
"2557",35.5593381424692
"2558",35.3088261896974
"2559",31.7114298601069
"2560",31.2196542995583
"2561",14.0581101241571
"2562",15.625361417949
"2563",17.2671702489399
"2564",41.0392679885637
"2565",14.6689295179451
"2566",18.4473178269659
"2567",38.0080168051718
"2568",17.9986288280428
"2569",34.5695186705084
"2570",80.8302193751129
"2571",45.4735214850708
"2572",18.1749811733198
"2573",47.3399954363055
"2574",17.5148245395244
"2575",65.3417336522015
"2576",17.197993165924
"2577",58.3957121254409
"2578",17.4019098401962
"2579",16.4030980502619
"2580",14.7569401086302
"2581",17.6489857807473
"2582",43.1410282422483
"2583",29.8187567941785
"2584",14.1783693556427
"2585",19.7360731045365
"2586",57.4145021099016
"2587",43.0181792656231
"2588",41.1216019626727
"2589",41.0096675059834
"2590",17.5880269992984
"2591",13.2898075102456
"2592",16.7255458311869
"2593",36.0883604440192
"2594",35.1663521149815
"2595",52.3554457355608
"2596",17.3581064558144
"2597",33.7988834659848
"2598",42.1882422998014
"2599",14.1924090687725
"2600",60.7293410078626
"2601",19.0181934100367
"2602",18.4761394620076
"2603",52.422459967937
"2604",13.8767837633006
"2605",35.9876232261711
"2606",50.6934964520666
"2607",47.863067243347
"2608",12.5619723131676
"2609",32.9276790027755
"2610",18.7140738636164
"2611",15.3677010507667
"2612",38.8687450525973
"2613",8.68112210494368
"2614",32.0175458527851
"2615",14.4759913049199
"2616",16.8100486947526
"2617",29.359182176986
"2618",15.822602067553
"2619",15.8539943921066
"2620",15.8182914524049
"2621",14.4756563127234
"2622",14.3975006861794
"2623",43.4027476312348
"2624",15.4211841077967
"2625",16.2140949682414
"2626",49.2043845019519
"2627",28.8722385296751
"2628",35.3878784797145
"2629",51.7619861455755
"2630",72.6467294028345
"2631",34.901993846413
"2632",33.8902875609814
"2633",16.2407557738806
"2634",19.854615862237
"2635",19.8651106922587
"2636",14.0753821111958
"2637",39.5623689732687
"2638",16.1998586884712
"2639",16.9728121524311
"2640",31.2265836489052
"2641",17.9541637120567
"2642",40.8973234018591
"2643",13.0879200766373
"2644",17.144584705438
"2645",14.0204732729587
"2646",14.7539194823592
"2647",20.379522824747
"2648",64.5113257256022
"2649",19.3106376956645
"2650",54.8424214609541
"2651",17.2371326277647
"2652",17.2505843889802
"2653",16.5779699604888
"2654",41.9196769244375
"2655",15.8939844016418
"2656",40.5466047212731
"2657",37.9329519372983
"2658",98.7919709675749
"2659",15.1823028578636
"2660",16.7040803741098
"2661",55.8521635834355
"2662",18.9527571875934
"2663",28.0062566247576
"2664",43.6632636655722
"2665",37.695287379254
"2666",34.7344453504399
"2667",17.8286560197591
"2668",32.4965188949279
"2669",46.3856421159594
"2670",15.9795065213921
"2671",13.8422553515837
"2672",49.2009016625507
"2673",17.2081503293062
"2674",41.6451881298154
"2675",17.3905354578522
"2676",12.1324574140532
"2677",35.8285643442631
"2678",47.5615830825196
"2679",18.1733478869483
"2680",23.3271862180209
"2681",42.5160500204252
"2682",15.9350530151058
"2683",36.2865260453208
"2684",17.4563862339369
"2685",15.17138137514
"2686",39.8479612260428
"2687",45.4476430121034
"2688",43.9755993275114
"2689",38.495979734733
"2690",14.8652737157674
"2691",16.1374191387139
"2692",56.6593552289639
"2693",33.1030414778287
"2694",39.9553070811417
"2695",14.7574699832842
"2696",33.1626599139173
"2697",45.6289958739806
"2698",33.8383946126578
"2699",44.0830660180767
"2700",50.8415550448386
"2701",13.9619262529704
"2702",15.8158005952216
"2703",37.661724641589
"2704",35.4736544403924
"2705",32.1980151567596
"2706",38.7981929455121
"2707",16.8232081780549
"2708",16.5276370265248
"2709",35.5781740973609
"2710",36.9032875060631
"2711",37.6956389467022
"2712",37.0388196765822
"2713",16.2265555240602
"2714",19.2020023975818
"2715",18.2259955209907
"2716",37.6630747440034
"2717",49.4755366401609
"2718",35.3957727225995
"2719",19.5647590439668
"2720",19.3793168531755
"2721",39.4387835056147
"2722",52.718070986129
"2723",29.4846962472374
"2724",60.4799621150389
"2725",19.9273495243334
"2726",12.4209862331256
"2727",52.1168289045072
"2728",19.7266130383502
"2729",18.8989882819489
"2730",24.1461438779998
"2731",28.3137503707647
"2732",35.9882485089243
"2733",18.4197078017033
"2734",18.0757740662708
"2735",54.9155649229152
"2736",36.3162916635973
"2737",43.1671378813647
"2738",33.1350268651328
"2739",37.9436874217156
"2740",31.7266978136423
"2741",39.5113342453804
"2742",32.0072266510386
"2743",59.5358455176015
"2744",38.7116429074708
"2745",38.9339784353782
"2746",36.0304141331644
"2747",38.1400687162364
"2748",40.653865097928
"2749",18.0107927390179
"2750",38.8107633218424
"2751",20.0660210616969
"2752",17.1359456379496
"2753",36.8865486238227
"2754",14.9814220856608
"2755",62.9450046627777
"2756",42.2771768699313
"2757",17.1275478485621
"2758",14.7548050982923
"2759",14.6518443986901
"2760",35.3135862982964
"2761",37.7248691172197
"2762",37.0261777338127
"2763",18.3836768998049
"2764",36.6598439368187
"2765",17.7380696784816
"2766",43.0642562983116
"2767",19.3733022649294
"2768",82.9493635599646
"2769",16.4021414111622
"2770",40.4790189960688
"2771",15.1588651093036
"2772",32.8435949676146
"2773",17.6075410453235
"2774",61.4608088857379
"2775",34.8003745223664
"2776",46.9707897907413
"2777",39.5721858836684
"2778",18.9773276304695
"2779",12.7689660989371
"2780",34.161541449457
"2781",17.3492811068411
"2782",16.5667344799368
"2783",38.0229483131342
"2784",43.018595637585
"2785",40.9656071608732
"2786",40.918538814368
"2787",35.6357212650485
"2788",16.1427610695342
"2789",34.4128117076861
"2790",78.6196407334096
"2791",50.4835005098507
"2792",16.1323317004868
"2793",37.2543046417078
"2794",14.897185323978
"2795",40.5242266779239
"2796",36.3265916548959
"2797",36.5028415412237
"2798",41.4127386367825
"2799",14.4890333014791
"2800",14.1453704217569
"2801",16.7743554213891
"2802",16.1406128761367
"2803",25.8438101490438
"2804",26.1472790211786
"2805",53.7350547838176
"2806",14.1958759718739
"2807",37.6472499537406
"2808",28.8728132734794
"2809",16.6923491781324
"2810",38.2407124161301
"2811",40.6760020772431
"2812",17.963075050566
"2813",47.7249219961819
"2814",15.547457877597
"2815",18.2812219040791
"2816",44.6580519798742
"2817",39.2943278570794
"2818",18.2668421737668
"2819",17.4948583911951
"2820",11.4344130478907
"2821",14.8832134292955
"2822",16.9623079342803
"2823",17.4207996660937
"2824",32.9737784746221
"2825",34.5380782866218
"2826",18.2106360004263
"2827",34.5246820792452
"2828",17.4292538618516
"2829",60.1246133363774
"2830",19.0934055424901
"2831",28.2088829079158
"2832",48.0199065254684
"2833",18.2224571701582
"2834",16.2921150993678
"2835",18.0434120893518
"2836",37.1101098919944
"2837",51.3863408750349
"2838",18.612309129893
"2839",30.980319681101
"2840",16.745154466361
"2841",16.9820400637818
"2842",38.3027813960577
"2843",12.4654188161844
"2844",15.8938584025619
"2845",13.3492660041915
"2846",19.162273003373
"2847",15.0559750643804
"2848",67.4045977942754
"2849",16.9779531218439
"2850",40.7704456161858
"2851",15.54640697599
"2852",64.2804640795169
"2853",35.0037004846632
"2854",17.3142249107744
"2855",18.6408803096065
"2856",15.550892648702
"2857",18.852244405839
"2858",18.951914132045
"2859",17.1439639067986
"2860",73.9075936954508
"2861",13.2423866482493
"2862",17.1957601754623
"2863",19.1007929254205
"2864",17.4035351802465
"2865",60.0337558925421
"2866",30.8196065612956
"2867",83.2453697725856
"2868",15.7725059404412
"2869",35.8364970132724
"2870",20.8920085201922
"2871",46.0218398948554
"2872",14.176331823207
"2873",15.642526446324
"2874",17.1601353702037
"2875",17.6230515595324
"2876",30.0742583208091
"2877",71.0149106453511
"2878",34.3995080757522
"2879",42.9150540098596
"2880",15.3679212601031
"2881",42.3978591285439
"2882",17.0440721264238
"2883",17.3227231685744
"2884",20.6281345262475
"2885",37.7327602370865
"2886",44.1897290251126
"2887",19.0352533152772
"2888",34.6604978810908
"2889",14.6669127116932
"2890",42.4079086162261
"2891",15.2552319725144
"2892",15.7977123093035
"2893",38.4287781927376
"2894",19.2132081187202
"2895",17.7123693611525
"2896",10.9020224342538
"2897",56.0578018137383
"2898",13.2581840104174
"2899",33.2383590987178
"2900",52.0556785449249
"2901",30.8714733820173
"2902",53.6026869160326
"2903",16.1723427444347
"2904",27.8794052906845
"2905",15.9513143992295
"2906",16.4882315482863
"2907",17.9127012734299
"2908",16.074643753351
"2909",16.0701396208826
"2910",42.6289269303826
"2911",17.3636756876037
"2912",15.1380374896876
"2913",42.1206435424091
"2914",34.7234425938547
"2915",17.8135008041462
"2916",17.0855473039411
"2917",50.6815529650395
"2918",15.7697721048922
"2919",16.9209331790199
"2920",15.8826566533138
"2921",18.9309048082932
"2922",15.2338951304888
"2923",36.2063065765666
"2924",17.4675185918224
"2925",16.4858079467866
"2926",65.3756333906232
"2927",19.3950741554001
"2928",16.8035571674056
"2929",34.7976990060554
"2930",51.3588100972609
"2931",51.7390441526879
"2932",18.2712588741906
"2933",20.7745616506192
"2934",15.6837977501112
"2935",16.6798360967792
"2936",58.5092906974586
"2937",15.4140983346702
"2938",15.6951728278064
"2939",18.8504743372723
"2940",35.5133781765951
"2941",14.9267821117997
"2942",74.7372839451711
"2943",51.3424889790242
"2944",33.3138444403145
"2945",40.9810996676958
"2946",46.0957888472171
"2947",14.491613710453
"2948",15.045632140994
"2949",12.0233505028218
"2950",29.7474592301783
"2951",40.508644104721
"2952",56.4234333189245
"2953",13.7792893466184
"2954",13.0147724335917
"2955",31.6823607838692
"2956",12.0760140193695
"2957",15.8498608785018
"2958",13.9975455361751
"2959",20.7665611835128
"2960",17.9584131820512
"2961",36.9785117661594
"2962",31.6181540279994
"2963",6.16542515340829
"2964",31.6158356720508
"2965",17.9971233480781
"2966",16.1223012816975
"2967",52.6968118983674
"2968",16.8568707900821
"2969",11.0110868231997
"2970",19.4284093128795
"2971",14.8385207823882
"2972",34.0045290759799
"2973",29.5561429432668
"2974",64.3797121826189
"2975",15.0468768803792
"2976",17.7824276649033
"2977",18.2248574320504
"2978",33.2059202654784
"2979",47.0230400044548
"2980",31.5208887651799
"2981",73.0467104744664
"2982",16.8775511566219
"2983",41.9919962386055
"2984",42.8333339777518
"2985",66.7208357474364
"2986",16.3075589153164
"2987",38.2853907710022
"2988",18.1051324847077
"2989",16.9278253868443
"2990",15.2059513581044
"2991",15.2306244823433
"2992",16.6758281728639
"2993",17.8289397646231
"2994",17.5551910232897
"2995",35.281594004991
"2996",59.56969451924
"2997",15.0797353291979
"2998",19.4574808436852
"2999",14.5423772880052
"3000",17.2525223139181
"3001",35.8177680424661
"3002",30.5373026222453
"3003",16.0480952025647
"3004",17.0794479675229
"3005",37.4388895867089
"3006",39.9689479116036
"3007",16.9720581804942
"3008",20.9657255558059
"3009",16.1209115755511
"3010",35.213365843092
"3011",61.7428450280813
"3012",16.9018414056506
"3013",20.6636401615329
"3014",17.3890599167905
"3015",50.8403959057287
"3016",17.5077111257217
"3017",40.2093373855058
"3018",15.7064060283208
"3019",16.3850480295147
"3020",17.1222055352351
"3021",33.2379631097965
"3022",19.0410461591218
"3023",36.9674735420598
"3024",33.1531148770876
"3025",65.3419086026666
"3026",36.4646323423468
"3027",60.190954226449
"3028",36.9612080334032
"3029",31.8567870157965
"3030",17.9990755824507
"3031",36.1698611271197
"3032",16.2304240562981
"3033",17.8828570973959
"3034",33.6962575030222
"3035",19.0080129822799
"3036",20.4847119595282
"3037",38.7388947520503
"3038",18.2251367622044
"3039",78.6350609622325
"3040",14.655190255907
"3041",16.3113560410856
"3042",13.7431265108939
"3043",62.675064718652
"3044",18.5216025560644
"3045",17.0355482179372
"3046",16.4294945771465
"3047",16.1322308834699
"3048",17.5515001144475
"3049",17.3413455416275
"3050",17.7486852463551
"3051",15.5263134345526
"3052",54.7936066514908
"3053",16.8240413092955
"3054",14.2456355422785
"3055",15.6775179654799
"3056",18.4937666420561
"3057",16.7421660483621
"3058",14.7013122113913
"3059",11.7515944314677
"3060",44.5449615335939
"3061",16.1212555007784
"3062",21.4751790546684
"3063",18.7236311209609
"3064",14.9664459002027
"3065",77.3929692797867
"3066",62.8027997654744
"3067",35.1837128541326
"3068",40.5698569976771
"3069",17.2441285179524
"3070",72.097320959687
"3071",49.2649567735102
"3072",45.1263554832296
"3073",16.2094214907868
"3074",16.1483594232684
"3075",14.1169529333949
"3076",17.3095240455476
"3077",17.246739304125
"3078",15.9317708545941
"3079",39.652642482588
"3080",14.5533622092542
"3081",16.4743188274624
"3082",17.3197511060269
"3083",58.725524515686
"3084",19.0991063240965
"3085",17.2130793295091
"3086",19.0341317888801
"3087",21.7115003910928
"3088",18.2603167323435
"3089",13.8645588701201
"3090",16.100546888231
"3091",70.2752828720767
"3092",38.238980454734
"3093",37.2482075550178
"3094",68.2731667129327
"3095",18.6271064663858
"3096",18.3582807586426
"3097",12.9504471472927
"3098",30.0791709147392
"3099",36.3459615811569
"3100",27.1263906189066
"3101",43.603638721947
"3102",43.4872826838327
"3103",10.47756568066
"3104",77.5039290642325
"3105",44.567671695111
"3106",46.2205593940106
"3107",60.4997129358774
"3108",41.5619447070498
"3109",56.4475379016763
"3110",36.0979806926511
"3111",16.3707606078187
"3112",15.1197997950952
"3113",15.890464556753
"3114",34.3534820138671
"3115",15.0800897114349
"3116",18.8594612953477
"3117",35.424232655474
"3118",18.678180720631
"3119",41.905167351931
"3120",38.3087682497783
"3121",41.5949224276031
"3122",16.1331190465178
"3123",15.5764657221898
"3124",14.8681927362842
"3125",20.1495695854205
"3126",17.9198269883486
"3127",58.2600385060745
"3128",18.5155248490382
"3129",15.8075796585059
"3130",16.2171830002097
"3131",50.3624985040026
"3132",14.60849086548
"3133",14.3155036441998
"3134",16.9283813002762
"3135",93.7480740341813
"3136",14.2970753378237
"3137",42.7210988512722
"3138",39.2358625058468
"3139",13.5069255353937
"3140",16.9267344584716
"3141",20.8277901128632
"3142",37.298411605837
"3143",14.3611216875041
"3144",19.2605577237565
"3145",34.3648492243273
"3146",43.8689636244327
"3147",38.1685200581551
"3148",15.6772974076141
"3149",15.465976940803
"3150",13.2944594334648
"3151",38.8151918625659
"3152",50.3746940874723
"3153",20.7827420748572
"3154",17.5841782408661
"3155",15.3002750145551
"3156",16.1326817708227
"3157",37.1551868247582
"3158",43.8641794116565
"3159",18.3500124677013
"3160",54.9704182697951
"3161",15.1236276634463
"3162",40.1288692834833
"3163",50.9677850200413
"3164",15.1876664754344
"3165",12.0091849618136
"3166",77.713943840039
"3167",17.2273796370747
"3168",16.2131408399021
"3169",54.1718711823505
"3170",53.9594136935096
"3171",16.4319444188461
"3172",18.5164927328401
"3173",16.3428605260387
"3174",42.7085328056751
"3175",52.631847969491
"3176",45.2110074599875
"3177",12.7736986942432
"3178",18.3675411884756
"3179",49.1216253430424
"3180",17.8419287447259
"3181",41.1343662449402
"3182",17.4196919922809
"3183",34.1223829616248
"3184",14.5205178278011
"3185",17.2907260011285
"3186",10.693644255863
"3187",33.7287706258428
"3188",17.7436499030926
"3189",40.5418160248283
"3190",15.5909401779664
"3191",15.8612292644247
"3192",27.4459146471227
"3193",50.5288835958782
"3194",54.6103117994378
"3195",17.0627349269652
"3196",56.2804456692789
"3197",37.3032916788175
"3198",17.1538241310354
"3199",23.2284999900123
"3200",19.1862251814308
"3201",56.7487981648449
"3202",41.3109657023112
"3203",16.2614401857189
"3204",17.0785970940827
"3205",74.2217431642508
"3206",40.3667932681424
"3207",15.0704219939958
"3208",55.7353334401478
"3209",28.5659572963827
"3210",16.2371027929567
"3211",13.0096415172102
"3212",17.2853274438519
"3213",14.0466126857852
"3214",48.0250167193278
"3215",35.4323982323539
"3216",15.1496267663908
"3217",35.0147455051724
"3218",22.1057825873306
"3219",49.5742349413947
"3220",34.2721756795039
"3221",50.4597323334069
"3222",5.47366421639645
"3223",19.1526574712188
"3224",35.4030523618036
"3225",16.0102513138466
"3226",16.259689457551
"3227",20.8220647523352
"3228",13.4384546694049
"3229",14.372922293711
"3230",35.8641224473197
"3231",18.3697492395867
"3232",27.1689499617436
"3233",37.2216085178436
"3234",42.5179198904033
"3235",17.1889169443486
"3236",47.3188496566455
"3237",34.7184271997239
"3238",17.2536460702103
"3239",33.718499044027
"3240",24.9852933390635
"3241",26.8790546344593
"3242",64.5929343577415
"3243",17.7974866343364
"3244",46.7058348050523
"3245",18.5208523503323
"3246",63.8986887744127
"3247",16.1723693623747
"3248",15.0748938991142
"3249",20.8601039079652
"3250",17.2495048766878
"3251",59.5350797776696
"3252",13.8346467459864
"3253",14.074807001058
"3254",40.2993224676351
"3255",17.2880886757996
"3256",19.4338417911189
"3257",15.0454560965739
"3258",40.995782494306
"3259",30.0502511107392
"3260",14.6750846421193
"3261",15.0407707852213
"3262",15.8866709729787
"3263",17.7418462005465
"3264",39.4054192298176
"3265",36.2351331862954
"3266",69.8959664452311
"3267",41.9516217765226
"3268",18.4898601803698
"3269",34.2038578714055
"3270",38.7588954728149
"3271",15.7955739233786
"3272",39.6097240008394
"3273",17.0101681635037
"3274",51.5494464026425
"3275",37.892581461297
"3276",13.6815653542948
"3277",55.8011157102982
"3278",53.4146741465894
"3279",18.1837274375945
"3280",39.6814563097563
"3281",15.4187803842057
"3282",17.1656577985071
"3283",34.233693828233
"3284",45.8188031230962
"3285",48.7790936260141
"3286",12.9110627324372
"3287",16.4299499292164
"3288",17.7438377390147
"3289",18.5128264254457
"3290",17.5824407310766
"3291",34.6313061275562
"3292",13.707158336609
"3293",57.456606731303
"3294",21.3289512018247
"3295",20.3952788816221
"3296",14.8648875538709
"3297",35.0982869213079
"3298",18.8490038727011
"3299",14.8514469842165
"3300",75.0484158778439
"3301",73.0408135203984
"3302",17.3280356434404
"3303",41.0630678681321
"3304",12.5119057961847
"3305",72.7674072666556
"3306",19.293003366713
"3307",15.5559694430537
"3308",21.1514615269474
"3309",56.731965547637
"3310",15.7013174892656
"3311",15.5647066043905
"3312",34.3078917210696
"3313",19.2336732524304
"3314",45.6291855135631
"3315",17.2126876881445
"3316",20.3079087231301
"3317",18.4974222690361
"3318",15.28457442065
"3319",49.9845591728345
"3320",36.710970222048
"3321",54.5147720232241
"3322",14.6098791634286
"3323",34.7809720665013
"3324",38.610059885848
"3325",38.1392964568538
"3326",18.7617385319015
"3327",16.0313517872593
"3328",36.3067794677217
"3329",32.3696420407605
"3330",38.0378079973204
"3331",18.6869060903522
"3332",17.3675248067538
"3333",38.5730655728519
"3334",37.7433008000217
"3335",36.8647263459687
"3336",72.8452453203194
"3337",50.9561730859568
"3338",16.6498343031241
"3339",70.3704624435613
"3340",15.5115647642658
"3341",43.5995578707667
"3342",32.085962029843
"3343",16.3244507695347
"3344",16.1419888395614
"3345",16.6157662150913
"3346",13.7477461435612
"3347",16.7749080820892
"3348",32.5047455012656
"3349",45.8094134708325
"3350",35.4035824360022
"3351",13.1839288824244
"3352",74.2593122809348
"3353",11.9563436584933
"3354",50.4958005400654
"3355",62.3679839215552
"3356",15.272566508912
"3357",86.1905042881279
"3358",17.287714147833
"3359",17.8353920632458
"3360",42.0677904334384
"3361",35.8308479335627
"3362",18.4835932674555
"3363",28.3414147632593
"3364",57.8204228049204
"3365",39.2525437587699
"3366",20.8856611362046
"3367",16.069591761839
"3368",16.91746436494
"3369",14.9696358637459
"3370",15.8174802315325
"3371",38.1182807286913
"3372",52.5163001322438
"3373",17.4132745478444
"3374",15.3596306553414
"3375",36.0407126997953
"3376",51.3700623678228
"3377",41.9465183293657
"3378",15.1470223260272
"3379",17.248525352962
"3380",17.1697543064651
"3381",-4.92169830175256
"3382",15.1316925245744
"3383",39.0225844352208
"3384",16.3131941236735
"3385",14.9993529860498
"3386",33.1070877573309
"3387",12.6046896149993
"3388",16.008945265711
"3389",54.5391304059824
"3390",38.8844709805145
"3391",17.2302457644033
"3392",17.0162543543932
"3393",50.7731170902504
"3394",18.5744393909915
"3395",14.0289672488568
"3396",55.75631276664
"3397",54.2782168791264
"3398",15.2872772626351
"3399",17.8347637319118
"3400",54.1605897434474
"3401",97.7698911013972
"3402",39.0842651927859
"3403",77.3567909093595
"3404",11.869250521093
"3405",15.0573372533632
"3406",32.6960403350309
"3407",17.4132721143337
"3408",16.9148063981558
"3409",21.3880897304838
"3410",37.6258581169444
"3411",22.0214612878478
"3412",16.4940154948975
"3413",14.7294073406494
"3414",18.0683103671013
"3415",15.8420552586759
"3416",19.3921056245415
"3417",39.6739370802124
"3418",34.7585092971856
"3419",39.8993998565688
"3420",20.1569621954805
"3421",38.6267149676782
"3422",50.3370121953274
"3423",25.2548083309092
"3424",19.5931083949236
"3425",60.2078487776315
"3426",16.1697485723848
"3427",34.0797116039266
"3428",16.0087769966053
"3429",34.7855905944089
"3430",17.0290534592916
"3431",15.5408995295365
"3432",16.0466132854888
"3433",30.689426495525
"3434",19.4881228407215
"3435",27.2975884067008
"3436",35.9537619446846
"3437",15.9628292194915
"3438",16.9263086716427
"3439",29.9292439464152
"3440",15.5954341407376
"3441",27.9366988246238
"3442",16.0177579518596
"3443",20.5062330331582
"3444",14.5470090327185
"3445",40.2867300235643
"3446",17.4232480097513
"3447",15.3015571502641
"3448",18.1496559241653
"3449",14.4691103909987
"3450",19.0316643387203
"3451",17.3623088120585
"3452",35.272126908341
"3453",37.9206432162236
"3454",35.2786757938122
"3455",58.9032004067318
"3456",49.5112598621235
"3457",55.8398008952117
"3458",39.5844924843122
"3459",3.94874176252924
"3460",47.966424703968
"3461",27.754764326569
"3462",17.8533060638353
"3463",18.5619626679336
"3464",46.2789992912572
"3465",17.0675715351715
"3466",21.5465064249429
"3467",61.0493909654736
"3468",14.0525703183945
"3469",16.3820636258534
"3470",36.6894928093981
"3471",25.4769357285424
"3472",10.0573540764183
"3473",41.6620533363245
"3474",19.6602201692906
"3475",15.18363937926
"3476",17.9850953728436
"3477",16.3116540091045
"3478",18.2570103141735
"3479",48.6703640057636
"3480",42.5775412282883
"3481",17.8327255505514
"3482",14.3836348056467
"3483",30.5520375185271
"3484",19.417331922832
"3485",39.6113681252851
"3486",32.6786264857875
"3487",51.5528774510681
"3488",32.0620885740796
"3489",38.6437456660696
"3490",34.6632183929853
"3491",39.0845425134307
"3492",27.973085017099
"3493",39.565791478327
"3494",22.3571389315117
"3495",16.7007116778821
"3496",42.2401213425037
"3497",19.4566534855
"3498",19.6778319603964
"3499",40.2577329633551
"3500",20.0205984796986
"3501",16.6235901311065
"3502",18.4995283485173
"3503",17.2835315486813
"3504",17.5907490908791
"3505",45.3671785189612
"3506",21.0895671286074
"3507",33.0005401073114
"3508",13.6098299765185
"3509",39.9621589441913
"3510",17.2945592831739
"3511",35.3972249750157
"3512",38.0410807256709
"3513",15.2950394689552
"3514",17.8649568712834
"3515",14.3319841928999
"3516",21.6538890678254
"3517",42.3573668460208
"3518",15.7043694285845
"3519",15.3772481740938
"3520",33.6140617033718
"3521",14.2007489372419
"3522",25.6732282721045
"3523",42.1643172877585
"3524",29.3944970178589
"3525",18.8561587177136
"3526",13.571157913639
"3527",16.3032120195396
"3528",15.7746467369857
"3529",16.4172184126899
"3530",36.2086043589532
"3531",15.5558736597402
"3532",48.6653198980557
"3533",14.9360947212916
"3534",38.0841431953084
"3535",19.8128201376859
"3536",19.0356734428366
"3537",18.8559548553014
"3538",19.8567864179662
"3539",15.0438098337445
"3540",19.7683562072656
"3541",32.7311523213858
"3542",47.4758235844515
"3543",39.0312660628331
"3544",35.0155575016885
"3545",25.8637129126156
"3546",16.1926362008682
"3547",18.3197929470669
"3548",14.3376000500654
"3549",33.3335637618386
"3550",95.0528507220431
"3551",58.6169493976003
"3552",66.7779714203633
"3553",88.9607243723858
"3554",16.5973510332384
"3555",35.2697933692247
"3556",17.9715831309202
"3557",19.3941087326876
"3558",14.8574297675233
"3559",38.6436580568325
"3560",51.7259111495945
"3561",65.1146114521227
"3562",29.5449443360853
"3563",47.901775614615
"3564",45.0777406790685
"3565",16.6666552818164
"3566",43.2904062467947
"3567",53.8220863676647
"3568",25.8337351291047
"3569",43.7138325169511
"3570",13.2188446106584
"3571",67.3787785724048
"3572",50.3305486092418
"3573",39.3470710731858
"3574",13.677451530766
"3575",14.3290917168124
"3576",45.1841082348017
"3577",29.8930319863955
"3578",36.3132958811701
"3579",38.1681718636173
"3580",42.9158368289519
"3581",31.9702663116047
"3582",41.253346145923
"3583",33.011982031406
"3584",33.7361059495113
"3585",39.4440678207331
"3586",14.2309214328764
"3587",18.5999623756559
"3588",64.2651513880216
"3589",64.4919682953068
"3590",16.8340430419012
"3591",39.0738109607847
"3592",16.5769504032869
"3593",14.7399680328881
"3594",15.2789403423864
"3595",16.022397179195
"3596",16.2757655481013
"3597",45.0848823392447
"3598",18.4292460917077
"3599",18.6401075583174
"3600",14.9567785143174
"3601",47.245394892436
"3602",18.8966192619458
"3603",71.1747565642772
"3604",19.209793402086
"3605",16.7820112038875
"3606",14.1678460132189
